ticket_id,created_at,customer_id,department,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,latitude,longitude,target_category,city,num_images,state
3024,2025-02-05T16:48:00,3265,Operações,Mobile,Windows,Firefox,Cabo,37,12,25,O acesso à banco de dados falha com desliga.,O acesso à banco de dados falha com desliga.,images/server.png,500,333,Baixa,Fechado,Infra,0,-0.786,6,-24.66155,-46.448889,Rede,São Paulo,1.0,RS
3025,2025-02-05T17:05:00,3136,TI,Notebook,Windows,Chrome,5G,30,12,13,O memória apresenta reinicia sozinho e tela preta.,O memória apresenta reinicia sozinho e tela preta.,images/default_hardware.png,612,407,Alta,Aberto,Infra,1,0.636,5,-33.733621,-46.014235,Hardware,São Paulo,0.0,RS
3026,2025-02-05T17:22:00,5851,TI,Mobile,Linux,Edge,5G,35,24,60,O usuário relatou que o mouse reinicia sozinho durante o imp...,O usuário relatou que o mouse reinicia sozinho durante o impressão.,images/mouse.png,500,335,Média,Fechado,Aplicações,1,0.492,4,-28.993692,-51.031154,Hardware,São Paulo,3.0,PR
3027,2025-02-05T17:39:00,3406,TI,Desktop,Windows,Firefox,5G,38,4,8,Erro no sistema de RH: não funciona ao importar dados.,Erro no sistema de RH: não funciona ao importar dados.,images/default_hr.png,612,408,Crítica,Em andamento,Infra,0,0.066,7,-30.518652,-46.552498,RH,Curitiba,1.0,RS
3028,2025-02-05T17:56:00,9403,RH,Desktop,Windows,Firefox,4G,18,48,24,O CRM apresenta tela azul e não executar consulta.,O CRM apresenta tela azul e não executar consulta.,images/browser.png,500,333,Alta,Em andamento,Infra,1,-0.184,5,-30.395984,-50.878529,Software,Campinas,2.0,SP
3029,2025-02-05T18:13:00,7120,RH,Notebook,Linux,Firefox,Cabo,9,48,5,O Excel apresenta tela azul e não executar consulta.,O Excel apresenta tela azul e não executar consulta.,images/office.png,500,333,Baixa,Aberto,Infra,1,0.366,3,-23.174367,-52.767902,Software,São Paulo,3.0,RJ
3030,2025-02-05T18:30:00,2781,RH,Mobile,iOS,Chrome,5G,38,4,70,Falha de rede: sem resposta ao tentar abrir documento.,Falha de rede: sem resposta ao tentar abrir documento.,images/network.png,500,342,Baixa,Em andamento,N2,1,-0.097,6,-33.011579,-45.824847,Rede,Belo Horizonte,0.0,RS
3031,2025-02-05T18:47:00,1230,RH,Desktop,Linux,Firefox,WiFi,19,4,51,Problema de login: superaquece ao fazer login.,Problema de login: superaquece ao fazer login.,images/login.png,500,333,Alta,Aberto,N2,1,-0.656,6,-26.800079,-46.055596,Acesso,Campinas,0.0,PR
3032,2025-02-05T19:04:00,2710,TI,Notebook,Linux,Safari,5G,5,48,52,Falha no sistema financeiro: desliga ao gerar relatório.,Falha no sistema financeiro: desliga ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,Aplicações,1,0.574,4,-28.085396,-49.330466,Financeiro,Campinas,3.0,SP
3033,2025-02-05T19:21:00,2549,Financeiro,Mobile,Linux,Safari,4G,37,24,6,O acesso ao sistema de folha está bloqueado por emite beep.,O acesso ao sistema de folha está bloqueado por emite beep.,images/access_denied.png,612,408,Crítica,Aberto,N2,0,0.997,5,-28.872804,-46.488951,Acesso,São Paulo,1.0,PR
3034,2025-02-05T19:38:00,3020,RH,Notebook,Linux,Safari,Cabo,6,24,61,O placa-mãe não responde e exibe tela azul.,O placa-mãe não responde e exibe tela azul.,images/motherboard.png,612,408,Alta,Fechado,N2,1,-0.711,6,-28.136447,-45.824027,Hardware,São Paulo,3.0,RS
3035,2025-02-05T19:55:00,1153,Financeiro,Notebook,Windows,Firefox,WiFi,26,4,17,Erro no Módulo de notas fiscais durante importar dados.,Erro no Módulo de notas fiscais durante importar dados.,images/default_finance.png,500,750,Alta,Aberto,Aplicações,0,-0.787,4,-27.057163,-44.669972,Financeiro,Santos,2.0,RS
3036,2025-02-05T20:12:00,7013,Operações,Desktop,Linux,Edge,Cabo,13,48,10,Problema de login: emite beep ao gerar relatório.,Problema de login: emite beep ao gerar relatório.,images/login.png,500,333,Baixa,Em andamento,Aplicações,1,-0.682,4,-33.062276,-44.094331,Acesso,Curitiba,2.0,RS
3037,2025-02-05T20:29:00,2090,TI,Desktop,Linux,Firefox,5G,31,12,49,Falha no sistema de folha ao tentar imprimir.,Falha no sistema de folha ao tentar imprimir.,images/payroll.png,612,408,Crítica,Fechado,N2,1,-0.144,6,-31.311616,-45.16656,RH,Belo Horizonte,3.0,BA
3038,2025-02-05T20:46:00,8137,RH,Desktop,Windows,Chrome,4G,8,8,44,"Rede instável, desliga ao acessar servidor de arquivos.","Rede instável, desliga ao acessar servidor de arquivos.",images/network.png,500,342,Média,Fechado,Infra,0,-0.435,5,-33.010802,-45.756531,Rede,Curitiba,3.0,PR
3039,2025-02-05T21:03:00,7567,RH,Mobile,Android,Safari,WiFi,20,24,33,Falha no Word: não liga ao tentar fazer login.,Falha no Word: não liga ao tentar fazer login.,images/office.png,500,333,Crítica,Aberto,N1,1,-0.196,5,-25.906283,-47.032079,Software,Santos,0.0,PR
3040,2025-02-05T21:20:00,6464,TI,Notebook,iOS,Chrome,WiFi,4,12,67,O aplicativo Sistema ERP fecha inesperadamente quando execut...,O aplicativo Sistema ERP fecha inesperadamente quando executar consulta.,images/sap_erp.png,612,344,Alta,Fechado,N1,0,0.768,4,-24.366209,-44.854623,Software,Campinas,2.0,BA
3041,2025-02-05T21:37:00,4342,RH,Desktop,iOS,Firefox,Cabo,30,12,3,O usuário não consegue salvar arquivo devido a desliga.,O usuário não consegue salvar arquivo devido a desliga.,images/default_hr.png,612,408,Baixa,Aberto,N2,0,0.44,6,-23.193164,-48.330802,RH,Campinas,0.0,BA
3042,2025-02-05T21:54:00,5640,TI,Mobile,Linux,Safari,4G,38,12,46,O usuário relata tela piscando ao tentar acessar sistema de ...,O usuário relata tela piscando ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Média,Aberto,N2,0,-0.058,5,-33.330472,-49.84993,Acesso,Curitiba,0.0,BA
3043,2025-02-05T22:11:00,7760,RH,Notebook,iOS,Safari,4G,8,12,3,O placa-mãe apresenta desliga e mensagem de erro.,O placa-mãe apresenta desliga e mensagem de erro.,images/motherboard.png,612,408,Baixa,Aberto,Infra,1,0.978,5,-28.853255,-48.230468,Hardware,Santos,0.0,SP
3044,2025-02-05T22:28:00,7163,Operações,Desktop,Android,Chrome,5G,19,8,36,A conexão de rede está apresenta erro e tela preta.,A conexão de rede está apresenta erro e tela preta.,images/network.png,500,342,Alta,Aberto,Aplicações,1,-0.418,5,-32.936291,-43.208771,Rede,Belo Horizonte,2.0,RJ
3045,2025-02-05T22:45:00,3901,Operações,Mobile,Android,Safari,5G,38,48,21,O monitor não responde e exibe tela azul.,O monitor não responde e exibe tela azul.,images/monitor.png,500,394,Baixa,Aberto,Infra,0,0.712,5,-24.098904,-45.301707,Hardware,Campinas,0.0,PR
3046,2025-02-05T23:02:00,9801,RH,Mobile,iOS,Chrome,4G,26,48,20,"Rede instável, desliga ao acessar intranet.","Rede instável, desliga ao acessar intranet.",images/network.png,500,342,Baixa,Fechado,N2,1,0.077,6,-28.579904,-43.333945,Rede,Santos,2.0,BA
3047,2025-02-05T23:19:00,8023,RH,Notebook,Android,Edge,5G,4,48,50,Falha no FTP: falha ao tentar executar consulta.,Falha no FTP: falha ao tentar executar consulta.,images/browser.png,500,333,Crítica,Aberto,N1,1,-0.926,6,-28.268185,-49.062527,Software,São Paulo,0.0,BA
3048,2025-02-05T23:36:00,8890,TI,Notebook,Windows,Firefox,WiFi,38,4,24,Problema de conectividade: não funciona durante abrir docume...,Problema de conectividade: não funciona durante abrir documento.,images/default_network.png,500,333,Alta,Em andamento,Infra,0,0.899,3,-26.945685,-45.976633,Rede,Santos,1.0,RJ
3049,2025-02-05T23:53:00,7947,RH,Desktop,Windows,Safari,4G,25,24,6,O placa-mãe não responde e exibe ruído.,O placa-mãe não responde e exibe ruído.,images/motherboard.png,612,408,Média,Fechado,Infra,1,-0.863,5,-26.005024,-46.800154,Hardware,Curitiba,0.0,BA
3050,2025-02-06T00:10:00,1552,Operações,Notebook,Android,Edge,Cabo,29,24,12,O placa de vídeo apresenta fica lento e perda de dados.,O placa de vídeo apresenta fica lento e perda de dados.,images/motherboard.png,612,408,Alta,Aberto,Infra,1,-0.727,7,-29.371529,-45.861928,Hardware,Curitiba,3.0,SP
3051,2025-02-06T00:27:00,5132,Financeiro,Desktop,Android,Chrome,4G,18,24,36,Erro no Sistema de tesouraria durante gerar relatório.,Erro no Sistema de tesouraria durante gerar relatório.,images/finance_report.png,738,414,Baixa,Em andamento,N2,0,-0.789,7,-31.523082,-50.100868,Financeiro,Campinas,1.0,PR
3052,2025-02-06T00:44:00,7934,TI,Notebook,Android,Edge,4G,36,48,58,O sistema CRM exibe superaquece ao abrir documento.,O sistema CRM exibe superaquece ao abrir documento.,images/browser.png,500,333,Crítica,Em andamento,Infra,1,-0.924,5,-30.024775,-51.718826,Software,Campinas,0.0,RS
3053,2025-02-06T01:01:00,3392,TI,Mobile,Windows,Safari,WiFi,38,24,23,"Rede instável, não liga ao acessar aplicação web.","Rede instável, não liga ao acessar aplicação web.",images/network.png,500,342,Média,Fechado,Aplicações,0,-0.61,5,-30.265618,-52.087517,Rede,Belo Horizonte,0.0,SP
3054,2025-02-06T01:18:00,5225,Operações,Desktop,iOS,Safari,WiFi,3,24,60,Erro de conexão no Sistema ERP durante a executar consulta.,Erro de conexão no Sistema ERP durante a executar consulta.,images/sap_erp.png,612,344,Crítica,Aberto,Infra,1,0.572,7,-29.595492,-43.252864,Software,São Paulo,2.0,RJ
3055,2025-02-06T01:35:00,9138,RH,Mobile,Windows,Edge,4G,29,48,48,O módulo financeiro congela ao imprimir.,O módulo financeiro congela ao imprimir.,images/finance_report.png,738,414,Alta,Aberto,N1,1,0.193,3,-29.894931,-52.924849,Financeiro,Santos,0.0,PR
3056,2025-02-06T01:52:00,7648,Operações,Desktop,Windows,Firefox,WiFi,23,8,4,Erro de conexão no Excel durante a imprimir.,Erro de conexão no Excel durante a imprimir.,images/office.png,500,333,Crítica,Aberto,N2,0,0.697,3,-30.787786,-48.307911,Software,Santos,1.0,BA
3057,2025-02-06T02:09:00,8303,TI,Desktop,Windows,Chrome,WiFi,0,24,20,Falha de autenticação ao tentar imprimir.,Falha de autenticação ao tentar imprimir.,images/login.png,500,333,Crítica,Aberto,N2,1,0.54,4,-29.971048,-49.721455,Acesso,Curitiba,2.0,MG
3058,2025-02-06T02:26:00,5230,Operações,Desktop,iOS,Chrome,WiFi,3,8,44,Problema de hardware: o cooler fica lento inesperadamente.,Problema de hardware: o cooler fica lento inesperadamente.,images/cooler.png,500,750,Média,Em andamento,N2,0,0.928,4,-24.670539,-43.429009,Hardware,Santos,2.0,RS
3059,2025-02-06T02:43:00,5659,RH,Notebook,Linux,Safari,4G,13,48,24,O portal do funcionário não está reinicia sozinho para impor...,O portal do funcionário não está reinicia sozinho para importar dados.,images/hr_portal.png,323,619,Crítica,Em andamento,N2,1,0.965,3,-23.213388,-45.106543,RH,Santos,0.0,SP
3060,2025-02-06T03:00:00,5407,TI,Desktop,iOS,Edge,Cabo,14,4,45,Problema de conectividade: não liga durante exportar dados.,Problema de conectividade: não liga durante exportar dados.,images/default_network.png,500,333,Crítica,Fechado,Aplicações,1,-0.26,6,-28.227164,-49.286681,Rede,Curitiba,2.0,MG
3061,2025-02-06T03:17:00,6554,RH,Desktop,Windows,Chrome,Cabo,9,12,10,O acesso ao sistema de RH está bloqueado por reinicia sozinh...,O acesso ao sistema de RH está bloqueado por reinicia sozinho.,images/access_denied.png,612,408,Média,Em andamento,N1,1,-0.296,6,-29.123533,-48.242264,Acesso,Campinas,1.0,RS
3062,2025-02-06T03:34:00,5767,Operações,Notebook,Linux,Chrome,Cabo,27,48,31,Falha no sistema de recrutamento ao tentar executar consulta...,Falha no sistema de recrutamento ao tentar executar consulta.,images/recruitment.png,500,333,Crítica,Fechado,Aplicações,0,-0.06,6,-29.832885,-50.797183,RH,São Paulo,2.0,SP
3063,2025-02-06T03:51:00,9867,RH,Mobile,Android,Chrome,Cabo,14,4,61,O CRM apresenta tela azul e não exportar dados.,O CRM apresenta tela azul e não exportar dados.,images/browser.png,500,333,Crítica,Em andamento,Infra,1,-0.502,7,-33.407043,-49.185594,Software,Campinas,3.0,MG
3064,2025-02-06T04:08:00,7776,Operações,Desktop,iOS,Chrome,Cabo,7,8,9,O aplicativo Sistema de Notas Fiscais fecha inesperadamente ...,O aplicativo Sistema de Notas Fiscais fecha inesperadamente quando imprimir.,images/default_software.png,612,344,Alta,Em andamento,N2,0,0.082,6,-30.402945,-44.774397,Software,Belo Horizonte,0.0,MG
3065,2025-02-06T04:25:00,8812,Financeiro,Notebook,iOS,Edge,Cabo,9,12,48,O sistema Navegador exibe não funciona ao exportar dados.,O sistema Navegador exibe não funciona ao exportar dados.,images/browser.png,500,333,Média,Em andamento,N1,0,0.95,7,-28.673643,-50.379214,Software,São Paulo,0.0,MG
3066,2025-02-06T04:42:00,3680,RH,Desktop,Android,Edge,Cabo,33,4,22,O acesso à internet falha com superaquece.,O acesso à internet falha com superaquece.,images/default_network.png,500,333,Crítica,Em andamento,N1,1,0.393,6,-25.755616,-47.582629,Rede,Belo Horizonte,0.0,RJ
3067,2025-02-06T04:59:00,9880,RH,Notebook,Linux,Chrome,4G,5,48,34,O sistema de recrutamento apresenta ruído durante executar c...,O sistema de recrutamento apresenta ruído durante executar consulta.,images/recruitment.png,500,333,Crítica,Em andamento,N1,0,-0.879,3,-26.309853,-50.626295,RH,São Paulo,2.0,SP
3068,2025-02-06T05:16:00,3081,Operações,Mobile,Linux,Firefox,Cabo,28,8,39,O sistema de folha não está fica lento para fazer login.,O sistema de folha não está fica lento para fazer login.,images/login.png,500,333,Média,Aberto,N2,0,-0.391,6,-26.674139,-43.613023,RH,Curitiba,3.0,MG
3069,2025-02-06T05:33:00,3478,Financeiro,Notebook,iOS,Edge,Cabo,10,24,57,Falha no Word: não funciona ao tentar exportar dados.,Falha no Word: não funciona ao tentar exportar dados.,images/office.png,500,333,Média,Em andamento,Infra,0,0.52,6,-30.675286,-44.083003,Software,Campinas,0.0,BA
3070,2025-02-06T05:50:00,1654,Financeiro,Mobile,Android,Edge,4G,34,48,44,Erro de permissão no FTP durante a enviar email.,Erro de permissão no FTP durante a enviar email.,images/email.png,500,333,Crítica,Aberto,Infra,1,-0.082,5,-30.818789,-46.993605,Software,Santos,2.0,RJ
3071,2025-02-06T06:07:00,4466,TI,Desktop,Windows,Firefox,Cabo,5,8,14,O módulo financeiro apresenta erro ao fazer login.,O módulo financeiro apresenta erro ao fazer login.,images/login.png,500,333,Alta,Fechado,Aplicações,1,-0.721,6,-25.518783,-47.410887,Financeiro,São Paulo,0.0,SP
3072,2025-02-06T06:24:00,1493,Operações,Mobile,Linux,Firefox,WiFi,9,24,42,O portal do funcionário não está apresenta erro para salvar ...,O portal do funcionário não está apresenta erro para salvar arquivo.,images/hr_portal.png,323,619,Baixa,Aberto,N1,1,-0.433,3,-32.976775,-53.005345,RH,Belo Horizonte,3.0,RS
3073,2025-02-06T06:41:00,1607,Financeiro,Desktop,Windows,Safari,5G,26,12,67,Falha no sistema financeiro: não liga ao gerar relatório.,Falha no sistema financeiro: não liga ao gerar relatório.,images/finance_report.png,738,414,Alta,Aberto,N2,1,-0.689,5,-25.400518,-43.839057,Financeiro,Campinas,1.0,RS
3074,2025-02-06T06:58:00,8035,Financeiro,Mobile,Android,Safari,4G,36,8,2,O usuário relata mensagem de erro ao tentar acessar sistema ...,O usuário relata mensagem de erro ao tentar acessar sistema de folha.,images/payroll.png,612,408,Alta,Fechado,Infra,0,-0.065,3,-32.162008,-48.513599,Acesso,Santos,1.0,RS
3075,2025-02-06T07:15:00,1932,RH,Notebook,Linux,Edge,Cabo,13,8,6,O acesso ao sistema de recrutamento está bloqueado por apres...,O acesso ao sistema de recrutamento está bloqueado por apresenta erro.,images/access_denied.png,612,408,Média,Aberto,Aplicações,0,-0.32,6,-28.492939,-52.41332,Acesso,Curitiba,0.0,RJ
3076,2025-02-06T07:32:00,1749,RH,Mobile,Linux,Firefox,Cabo,30,8,40,Problema de hardware: o notebook não funciona inesperadament...,Problema de hardware: o notebook não funciona inesperadamente.,images/default_hardware.png,612,407,Alta,Aberto,Aplicações,1,0.01,7,-31.562802,-52.574158,Hardware,Santos,3.0,RS
3077,2025-02-06T07:49:00,8854,RH,Desktop,Linux,Safari,Cabo,28,48,52,Erro de sintaxe no CRM durante a fazer login.,Erro de sintaxe no CRM durante a fazer login.,images/browser.png,500,333,Crítica,Fechado,N1,0,-0.182,6,-26.06938,-47.407146,Software,Curitiba,0.0,PR
3078,2025-02-06T08:06:00,7048,TI,Desktop,Android,Safari,Cabo,11,8,35,O sistema de ponto apresenta tela azul durante exportar dado...,O sistema de ponto apresenta tela azul durante exportar dados.,images/payroll.png,612,408,Crítica,Fechado,N2,1,-0.903,5,-29.70103,-46.918009,RH,São Paulo,1.0,RJ
3079,2025-02-06T08:23:00,6061,TI,Notebook,iOS,Safari,4G,21,48,36,O usuário relata tela preta ao tentar acessar portal do func...,O usuário relata tela preta ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Alta,Em andamento,N1,0,0.172,3,-31.988478,-48.75535,Acesso,Santos,1.0,RS
3080,2025-02-06T08:40:00,9630,TI,Notebook,Linux,Edge,Cabo,38,4,24,"Rede instável, apresenta erro ao acessar intranet.","Rede instável, apresenta erro ao acessar intranet.",images/network.png,500,342,Alta,Aberto,Infra,0,0.802,5,-33.246431,-47.399557,Rede,Curitiba,1.0,MG
3081,2025-02-06T08:57:00,7711,TI,Mobile,iOS,Chrome,Cabo,15,8,15,O sistema Word exibe reinicia sozinho ao fazer login.,O sistema Word exibe reinicia sozinho ao fazer login.,images/office.png,500,333,Crítica,Fechado,Aplicações,0,-0.921,4,-28.231101,-49.685738,Software,Campinas,1.0,PR
3082,2025-02-06T09:14:00,4667,RH,Mobile,Linux,Firefox,5G,8,48,15,Problema de login: emite beep ao executar consulta.,Problema de login: emite beep ao executar consulta.,images/login.png,500,333,Alta,Aberto,Aplicações,0,0.375,5,-26.01458,-48.499226,Acesso,São Paulo,2.0,MG
3083,2025-02-06T09:31:00,7386,Financeiro,Desktop,Windows,Edge,Cabo,36,24,58,O módulo financeiro reinicia sozinho ao enviar email.,O módulo financeiro reinicia sozinho ao enviar email.,images/email.png,500,333,Baixa,Em andamento,Infra,1,0.601,6,-25.734632,-47.767978,Financeiro,São Paulo,3.0,RJ
3084,2025-02-06T09:48:00,2254,TI,Mobile,Windows,Firefox,5G,29,48,33,O acesso à intranet falha com congela.,O acesso à intranet falha com congela.,images/default_network.png,500,333,Crítica,Em andamento,Infra,1,0.909,5,-31.399645,-47.165147,Rede,Curitiba,1.0,RS
3085,2025-02-06T10:05:00,8906,TI,Desktop,Android,Chrome,4G,26,8,31,O usuário não consegue exportar dados devido a falha.,O usuário não consegue exportar dados devido a falha.,images/default_hr.png,612,408,Média,Fechado,N2,0,-0.197,5,-27.468612,-52.755459,RH,Santos,1.0,RS
3086,2025-02-06T10:22:00,9049,TI,Notebook,Windows,Edge,WiFi,12,4,63,Falha no SAP: congela ao tentar executar consulta.,Falha no SAP: congela ao tentar executar consulta.,images/sap_erp.png,612,344,Alta,Em andamento,N2,0,0.27,4,-29.977277,-44.507071,Software,Belo Horizonte,1.0,BA
3087,2025-02-06T10:39:00,1558,Operações,Desktop,Linux,Safari,Cabo,0,8,7,O acesso à internet falha com falha.,O acesso à internet falha com falha.,images/default_network.png,500,333,Crítica,Fechado,Aplicações,0,0.681,7,-25.223867,-51.6391,Rede,Belo Horizonte,3.0,BA
3088,2025-02-06T10:56:00,2654,Operações,Notebook,Windows,Firefox,Cabo,12,4,54,Falha no sistema de recrutamento ao tentar executar consulta...,Falha no sistema de recrutamento ao tentar executar consulta.,images/recruitment.png,500,333,Crítica,Aberto,N2,1,-0.195,5,-23.06323,-50.21012,RH,Santos,0.0,BA
3089,2025-02-06T11:13:00,6729,Operações,Desktop,Android,Chrome,Cabo,29,24,10,Erro de sintaxe no Excel durante a abrir documento.,Erro de sintaxe no Excel durante a abrir documento.,images/office.png,500,333,Baixa,Fechado,N1,0,0.653,7,-31.125283,-50.930007,Software,São Paulo,1.0,RS
3090,2025-02-06T11:30:00,3391,Operações,Notebook,iOS,Chrome,5G,11,4,36,Falha de rede: sem resposta ao tentar salvar arquivo.,Falha de rede: sem resposta ao tentar salvar arquivo.,images/network.png,500,342,Média,Em andamento,Infra,1,-0.323,6,-28.592501,-51.606403,Rede,São Paulo,0.0,BA
